mutation_id,seed_id,family,order,source_seed_path,mutant_path,mutation_category,mutation_subtype,operator_id,operator_origin,quantum_specific,equivalent_candidate,bug_description,testing_relevance,expected_effect,difficulty,likely_killable_by,primary_site,secondary_sites
PARAMETERIZED_CIRCUIT_M001,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m001.py,B_parameter_bugs,binding_order_mismatch,BIND_SWAP,mixed,True,False,Swap theta and phi during parameter binding.,Parameterized quantum circuits are highly sensitive to angle values and parameter binding semantics.,wrong expectation value,hard,property-based tests|statistical output tests|equivalence checks,bind_logic,
PARAMETERIZED_CIRCUIT_M002,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m002.py,B_parameter_bugs,stale_parameter,BIND_STALE,mixed,True,False,Ignore the incoming theta argument and keep a stale constant.,Parameterized quantum circuits are highly sensitive to angle values and parameter binding semantics.,wrong expectation value,hard,property-based tests|statistical output tests|equivalence checks,bind_logic,
PARAMETERIZED_CIRCUIT_M003,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m003.py,H_api_misuse_bugs,wrong_method_name,BIND_WRONG_METHOD,classical-mutation-inspired,False,False,Call a nonexistent parameter-binding helper.,API misuse around parameter binding is common because helper names differ across SDK versions.,runtime failure,easy,unit tests,bind_logic,
PARAMETERIZED_CIRCUIT_M004,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m004.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site bind_logic.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,bind_logic,
PARAMETERIZED_CIRCUIT_M005,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m005.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site bind_logic with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,bind_logic,
PARAMETERIZED_CIRCUIT_M006,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m006.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site bind_logic and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,bind_logic,
PARAMETERIZED_CIRCUIT_M007,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m007.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site bind_logic with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,bind_logic,
PARAMETERIZED_CIRCUIT_M008,parameterized_circuit,parameterized,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/parameterized_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/parameterized/parameterized_circuit_m008.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site bind_logic.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,bind_logic,
CONTROLLED_OPS_M001,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m001.py,A_gate_level_quantum_bugs,controlled_gate_replacement,QCR_SWAP_CZ,quantum-specific,True,False,Replace CX with CZ.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M002,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m002.py,A_gate_level_quantum_bugs,controlled_gate_replacement,QCR_SWAP_CY,quantum-specific,True,False,Replace CX with CY.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M003,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m003.py,A_gate_level_quantum_bugs,missing_control,QCR_DELETE_CONTROL,quantum-specific,True,False,Drop the control and apply X directly to target 1.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M004,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m004.py,A_gate_level_quantum_bugs,reversed_control_target,QCR_REVERSE_CONTROL,quantum-specific,True,False,Reverse the CX control/target relationship.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M005,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m005.py,A_gate_level_quantum_bugs,gate_deletion,QCR_DELETE_ENTANGLER,quantum-specific,True,False,Delete the CX entangling gate.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M006,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m006.py,A_gate_level_quantum_bugs,controlled_gate_replacement,QCR_SWAP_FOR_CONTROLLED,quantum-specific,True,False,Replace CX with SWAP.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M007,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m007.py,A_gate_level_quantum_bugs,extra_gate_insertion,QCR_DUPLICATE_ENTANGLER,quantum-specific,True,False,Apply the CX gate twice.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M008,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m008.py,A_gate_level_quantum_bugs,wrong_qubit,QQI_WRONG_TARGET,quantum-specific,True,False,Apply CX to the wrong target qubit 2.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cx,
CONTROLLED_OPS_M009,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m009.py,A_gate_level_quantum_bugs,controlled_gate_replacement,CTRL_Z_TO_CX,quantum-specific,True,False,Replace CZ with CX in the second controlled operation.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M010,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m010.py,A_gate_level_quantum_bugs,gate_deletion,CTRL_DELETE_CZ,quantum-specific,True,False,Delete the terminal CZ gate.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M011,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m011.py,A_gate_level_quantum_bugs,reversed_control_target,CTRL_REVERSE_CZ,quantum-specific,True,True,Reverse the CZ control and target order.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",no visible effect / equivalent mutant candidate,medium,unit tests|statistical output tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M012,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m012.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site ctrl_cz.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M013,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m013.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site ctrl_cz with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,ctrl_cz,
CONTROLLED_OPS_M014,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m014.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site ctrl_cz and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M015,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m015.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site ctrl_cz with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,ctrl_cz,
CONTROLLED_OPS_M016,controlled_ops,controlled_ops,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_m016.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site ctrl_cz.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,ctrl_cz,
CONTROLLED_OPS_HO001,controlled_ops,controlled_ops,higher_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/controlled_ops.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/controlled_ops/controlled_ops_ho001.py,A_gate_level_quantum_bugs+A_gate_level_quantum_bugs,controlled_gate_replacement+controlled_gate_replacement,QCR_SWAP_CZ+CTRL_Z_TO_CX,quantum-specific+quantum-specific,True,False,Higher-order mutant combining: Replace CX with CZ. AND Replace CZ with CX in the second controlled operation.,Higher-order mutants stress fault interactions and help evaluate robustness beyond one-bug-per-mutant cases.,silent semantic failure,hard,statistical output tests|equivalence checks,ctrl_cx,ctrl_cz
MID_CIRCUIT_M001,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m001.py,D_circuit_structure_bugs,missing_reset,MID_DELETE_RESET,classical-mutation-inspired,False,False,Delete the reset after the mid-circuit measurement.,Missing reset changes the semantics of qubit reuse and is especially relevant on hardware-constrained circuits.,silent semantic failure,hard,unit tests|equivalence checks,mid_reset,
MID_CIRCUIT_M002,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m002.py,A_gate_level_quantum_bugs,wrong_qubit,MID_RESET_WRONG_QUBIT,quantum-specific,True,False,Reset the wrong qubit after the mid-circuit measurement.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,hard,unit tests|statistical output tests|equivalence checks,mid_reset,
MID_CIRCUIT_M003,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m003.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site mid_reset.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,mid_reset,
MID_CIRCUIT_M004,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m004.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site mid_reset with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,mid_reset,
MID_CIRCUIT_M005,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m005.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site mid_reset and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,mid_reset,
MID_CIRCUIT_M006,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m006.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site mid_reset with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,mid_reset,
MID_CIRCUIT_M007,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m007.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site mid_reset.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,mid_reset,
MID_CIRCUIT_M008,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m008.py,A_gate_level_quantum_bugs,single_qubit_gate_replacement,MID_Z_FOR_X,quantum-specific,True,False,Use Z instead of X in the mid-circuit conditional branch.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,hard,unit tests|statistical output tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M009,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m009.py,A_gate_level_quantum_bugs,wrong_qubit,MID_WRONG_CONDITION,quantum-specific,True,False,Trigger the branch on classical value 0 instead of 1.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M010,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m010.py,A_gate_level_quantum_bugs,gate_deletion,MID_DELETE_BRANCH,quantum-specific,True,False,Delete the conditional correction branch.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,hard,unit tests|statistical output tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M011,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m011.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site mid_conditional.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M012,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m012.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site mid_conditional with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,mid_conditional,
MID_CIRCUIT_M013,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m013.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site mid_conditional and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M014,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m014.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site mid_conditional with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,mid_conditional,
MID_CIRCUIT_M015,mid_circuit,mid_circuit,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_m015.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site mid_conditional.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,mid_conditional,
MID_CIRCUIT_HO001,mid_circuit,mid_circuit,higher_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/mid_circuit.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/mid_circuit/mid_circuit_ho001.py,D_circuit_structure_bugs+A_gate_level_quantum_bugs,missing_reset+single_qubit_gate_replacement,MID_DELETE_RESET+MID_Z_FOR_X,classical-mutation-inspired+quantum-specific,True,False,Higher-order mutant combining: Delete the reset after the mid-circuit measurement. AND Use Z instead of X in the mid-circuit conditional branch.,Higher-order mutants stress fault interactions and help evaluate robustness beyond one-bug-per-mutant cases.,silent semantic failure,hard,statistical output tests|equivalence checks,mid_reset,mid_conditional
